"425","The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.","Negative"
"426","The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.","Negative"
"427","There aren't death scenes like in previous movies and the f/x are terrible.","Negative"
"428","I felt asleep the first time I watched it, so I can recommend it for insomniacs.","Negative"
"429","The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.","Positive"
"430","The best part about Nurse Betty is it's unpredictability.","Positive"
"431","Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.","Positive"
"432","Otherwise, don't even waste your time on this.","Negative"
"433","This one just fails to create any real suspense.","Negative"
"434","As for the killer, don't expect anything original or even remotely frightening.","Negative"
"435","There is, however, some pretty good acting (at least, for this tyof film).  	","Positive"
"436","I'm so sorry but I really can't recommend it to anyone.","Negative"
"437","One of the most boring,pointless movies I have ever seen.","Negative"
"438","The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.","Negative"
"439","Hated it.","Negative"
"440","This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.","Negative"
"441","I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!","Negative"
"442","I highly doubt that anyone could ever like this trash.","Negative"
"443","This is not movie-making.","Negative"
"444","The acting is like watching wooden puppets moving around and reading from a book, that's how bad it is.","Negative"
"445","So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!","Negative"
"446","I saw this short film on HBO the other day and absolutely loved it.","Positive"
"447","I didn't realize how wonderful the short really is until the last two scenes.","Positive"
"448","Excellent short film.","Positive"
"449","Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.","Positive"
"450","I agree with Jessica, this movie is pretty bad.","Negative"
"451","Characters are one-dimensional, even the good guys and especially the bad guys.","Negative"
"452","The story line is totally predictable.","Negative"
"453","Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.","Positive"
"454","I've seen soap operas more intelligent than this movie.","Negative"
"455","Bad characters, bad story and bad acting.","Negative"
"456","Really awful.","Negative"
"457","Not easy to watch.","Negative"
"458","Funny, clever, hip - just like Pray's previous film, Hype!","Positive"
"459","It was a long time that i didn't see a so charismatic actor on screen.","Positive"
"460","Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.","Positive"
"461","The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.","Positive"
"462","I rate this movie 9/10.","Positive"
"463","I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.","Positive"
"464","The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.","Positive"
"465","Kathy Bates is wonderful in her characters subtle desperation and escapism",NA
"466","1",NA
"467","For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.","Positive"
"468","It never condescends, all the characters have good genuine hearts and believable problems.","Positive"
"469","The two main characters may be two of the most believable children I ever saw put on screen.","Positive"
"470","They are so easy to love, but even more easy to identify with.","Positive"
"471","This movie is great--especially if you enjoy visual arts.","Positive"
"472","The scenery that the two daughters paint and photograph are beautiful.","Positive"
"473","The story is also both funny and poignant at times.","Positive"
"474","People who like European films and art movies will like this movie.","Positive"
"475","This is truly an art movie--it actually has a lot of art in it.","Positive"
"476","Go rent it.","Positive"
"477","However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.","Positive"
"478","It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.","Positive"
"479","Brilliance indeed.","Positive"
"480","But if you liked movies like The Matrix (and better yet, their sequels) I think you'll appreciate the thought provoking, mindblowing experience this film will give you.","Positive"
"481","Think of the film being like a dream.","Positive"
"482","Simply beautiful.","Positive"
"483","Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.","Positive"
"484","It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.","Positive"
"485","It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.","Positive"
"486","Just whatever you do, avoid Groove as its the antithesis of all that is good about Human Traffic.","Negative"
"487","It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.","Negative"
"488","The movie seemed a little slow at first.","Negative"
"489","But it picked up speed and got right to the point.","Positive"
"490","It showed exactly how the government and the scientist argued for humanity and the reasons of the gadget.","Positive"
"491","I enjoyed it.","Positive"
"492","I have recommended it to friends.","Positive"
"493","I was particularly pleased with the acting ability of Dwight Schultz.","Positive"
"494","Both actors truly understand and become their particular character, delivering a convincing, sincere performance.","Positive"
"495","Their on-screen chemistry, critical to the entire film, is genuine.","Positive"
"496","The film's dialogue is natural, real to life.","Positive"
"497","The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.","Positive"
"498","The incredible soundtrack truly captures the essence of the film.","Positive"
"499","Each track commands sentiment, actually contributing to the scenes and characters.","Positive"
"500","Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.","Positive"
"501","Hayao Miyazaki's latest and eighth film for Studio Ghibili, Gake No Ue No Ponyo (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.","Positive"
"502","At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.","Positive"
"503","Enough can not be said of the remarkable animation in this film.","Positive"
"504","The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.","Positive"
"505","If you act in such a film, you should be glad that you're gonna drift away from earth as far as possible!","Negative"
"506","This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.","Negative"
"507","If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.","Negative"
"508","Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.","Positive"
"509","Just consider the excellent story, solid acting and look of the film as added bonuses.","Positive"
"510","Instead, we got a bore fest about a whiny, spoiled brat babysitting.","Negative"
"51","Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.","Positive"
"512","It is a very well acted and done TV Movie.","Positive"
"513","Judith Light is one of my favorite actresses and I think she does a superb job in this film!","Positive"
"514","I keep watching it over and over.","Positive"
"515","It's a sad movie, but very good.","Positive"
"516","If you have not seen this movie, I definitely recommend it!","Positive"
"517","She is as lovely as usual, this cutie!","Positive"
"518","Still it's quite interesting and entertaining to follow.","Positive"
"519","",NA
"520","1",NA
"521","This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.","Positive"
"522","It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming DarreTom Hollander).  	","Positive"
"523",":) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.","Positive"
"524","The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.","Positive"
"525","Fans of the genre will be in heaven.","Positive"
"526","Lange had become a great actress.","Positive"
"527","It looked like a wonderful story.","Positive"
"528","I never walked out of a movie faster.","Negative"
"529","I just got bored watching Jessice Lange take her clothes off!","Negative"
"530","Unfortunately, any virtue in this film's production work was lost on a regrettable script.","Negative"
"531","In a word, it is embarrassing.","Negative"
"532","Exceptionally bad!","Negative"
"533","All in all its an insult to one's intelligence and a huge waste of money.","Negative"
"534","The structure of this film is easily the most tightly constructed in the history of cinema.","Positive"
"535","Ray Charles is legendary.","Positive"
"536","This movie is BAD.","Negative"
"537","So bad.","Negative"
"538","The film is way too long.","Negative"
"539","This is definitely one of the bad ones.","Negative"
"540","The movie I received was a great quality film for it's age.","Positive"
"541","John Wayne did an incredible job for being so young in the movie industry.","Positive"
"542","His on screen presence shined thought even though there were other senior actors on the screen with him.","Positive"
"543","I think that it is a must see older John Wayne film.","Positive"
"544","I really don't see how anyone could enjoy this movie.","Negative"
"545","I don't think I've ever seen a movie half as boring as this self-indulgent piece of junk.","Negative"
"546","It probably would have been better if the director hadn't spent most of the movie showcasing his own art work, which really isn't that noteworthy.","Negative"
"547","Another thing I didn't really like is when a character got punched in the face, a gallon of blood would spew forth soon after.","Negative"
"548","Jamie Foxx absolutely IS Ray Charles.","Positive"
"549","His performance is simply genius.","Positive"
"550","He owns the film, just as Spacek owned Coal Miner's Daughter and Quaid owned Great Balls of Fire.","Positive"
"551","Ray Charles' life provided excellent biographical material for the film, which goes well beyond being just another movie about a musician.","Positive"
"552","Hitchcock is a great director.","Positive"
"553","Ironically I mostly find his films a total waste of time to watch.","Negative"
"554","Secondly, Hitchcock pretty much perfected the thriller and chase movie.","Positive"
"555","It's this pandering to the audience that sabotages most of his films.","Negative"
"556","Hence the whole story lacks a certain energy.","Negative"
"557","The plot simply rumbles on like a machine, desperately depending on the addition of new scenes.","Negative"
"558","There are the usual Hitchcock logic flaws.","Negative"
"559","Mishima is extremely uninteresting.","Negative"
"560","This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.","Negative"
"561","The flat reenactments don't hold your attention because they are emotionally adrift and stagy.","Negative"
"562","And the rest of it just sits there being awful... with soldiers singing songs about the masculinity they pledge themselves to, hairsplitting about purity, the admiration of swords, etc.","Negative"
"563","He can bore you to pieces, and kill the momentum of a movie, quicker than anyone else.","Negative"
"564","Schrader has made a resume full of lousy, amateurish films.","Negative"
"565","When I first watched this movie, in the 80s, I loved it.","Positive"
"566","I was totally fascinated by the music, the dancing... everything.","Positive"
"567","However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.","Negative"
"568","I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.","Negative"
"569","The character developments also lacked in depth.","Negative"
"570","Woa, talk about awful.","Negative"
"571","Do not waste your time.","Negative"
"572","It was just too horrible.","Negative"
"573","The worst, sappiest dialogue... I could go on and on.","Negative"
"574","But what really made it unwatchable was the direction.","Negative"
"575","The poor actors.","Negative"
"576","You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.","Negative"
"577","If you check the director's filmography on this site you will see why this film didn't have a chance.","Negative"
"578","This would not even be good as a made for TV flick.","Negative"
"579","If good intentions made a film great, then this film might be one of the greatest films ever made.","Positive"
"580","The film has great actors, a master director, a significant theme--at least a would-be significant theme, undertone of fifties existential world-weariness, aerial scenes that ought to have thrilled both senses and imagination, and characters about which one might deeply care.","Positive"
"581","Regrettably, the film fails.","Negative"
"582","The movie lacks visual interest, drama, expression of feeling, and celebration of the very patriotism that underlines the narrative.","Negative"
"583","No actress has been worse used that June Allison in this movie.","Negative"
"584","Yet, I enjoy watching it.","Positive"
"585","Unfortunately, this is a bad movie that is just plain bad.","Negative"
"586","Bad script, bad direction and horrible acting make this one plain bad!","Negative"
"587","The dialogue sucked.","Negative"
"588","The cinematography-if it can be called that-sucked.","Negative"
"589","The soundtrack sucked.","Negative"
"590","The acting sucked.","Negative"
"591","The concert sequences just sucked.","Negative"
"592","That was nice.","Positive"
"593","That was funny.","Positive"
"594","It was so funny.","Positive"
"595","Overall, this movie was cheap trash.","Negative"
"596","But this movie is not funny, considering the ridiculousness of it.","Negative"
"597","I came out of it feeling angry.","Negative"
"598","***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is superbly crafted.","Positive"
"599","The cinematography is simply stunning (to say the least) and the fx are nothing if not state-of-the-art.","Positive"
"600","Conceptually, the show offers a little bit of everything- and for just about everybody (parents, kids, fantasy and/fx fans).","Positive"
"601","And there wasn't a single sour note struck acting-wise, either, some surprisingly solid casting, here.","Positive"
"602","All things considered, a job very well done.","Positive"
"603","Thanks good a movie like this was done and released.","Positive"
"604","One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.","Positive"
"605","It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura.","Positive"
"606","The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous.","Positive"
"607","It is an excellent drama, an excellent thriller, and an excellent film.","Positive"
"608","Up there with the best of Melville.","Positive"
"609","Everything about this film is simply incredible.","Positive"
"610","You truly take this journey through the eyes and soul of a child.","Positive"
"611","BLACK WATER is a thriller that manages to completely transcend it's limitations (it's an indie flick) by continually subverting expectations to emerge as an intense experience.","Positive"
"612","The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.","Positive"
"613","I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.","Positive"
"614","I'm not sure what he was trying to do with this film.","Negative"
"615","If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.","Negative"
"616","There is a lot of beautiful places.","Positive"
"617","It was forced, like everything in this movie.","Negative"
"618","Again, lame.","Negative"
"619","Here's where the movie really pi**ed me off.","Negative"
"620","And don't even get me started on the jerky camerawork.","Negative"
"621","When I saw it in the theater I thought I was going to be sick.","Negative"
"622","Summary: The witticisms weren't witty.","Negative"
"623","The plot - well, I said I'd let that one go.","Negative"
"624","The acting was bad.","Negative"
"625","Really bad.","Negative"
"626","Even Billy Bob couldn't rise above the script, which was worse.","Negative"
"627","Camerawork - again, bad.","Negative"
"628","Rating: 1 out of 10.","Negative"
"629","An AMAZING finale to possibly the BEST trilogy of all time!","Positive"
"630","Kieslowski never ceases to amaze me.","Positive"
"631","He is one of my favourite directors, and one of the most talented directors in the history of cinema.","Positive"
"632","His use of the colours of the French flag in the three films was nothing short of incredible, every shot, every scene was like a work of art.","Positive"
"633","Three of the most visually appealing movies i've ever seen.","Positive"
"634","And his subtle connections between the three films are awesome.","Positive"
"635","I have to mention this and it is a huge SPOILER, i loved the ending, how all the characters of the three films were the remaining survivors of the ferry disaster, with Valentine and the young judge together, and the old man watching it on her TV, solidifying his happiness over the suffering which he dealt with for those many years.","Positive"
"636","I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!","Positive"
"637","I recommend this for EVERYONE who loves film, movies, anything...A Work of Art!","Positive"
"638","10 out of 10 for both the movie and trilogy.","Positive"
"639","I literally vomited while watching this film.","Negative"
"640","I think i was one of the people who found this another one of roth's pearls.","Positive"
"641","his performance, as awarded, was stunning.","Positive"
"642","the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.","Positive"
"643","In a most wonderful location lies a story of contrast.","Positive"
"644","All in all a beautiful directed film from Nicola's roeg wih a sublime cast.","Positive"
"645","I'm translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.","Negative"
"646","But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as pretentious crap.","Negative"
"647","To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things).", "Negative"
"648","One more thing: I can tolerate political incorrectness very well, I'm all for artistic freedom and suspension of disbelief, but the Slavic female character was just too much".,"Negative"
"649","This is such a fun and funny movie.","Positive"
"650","Highly entertaining at all angles.","Positive"
"651","It features an outlandish array of memorable, psychotic but lovable nuts.","Positive"
"652","So for our enjoyment we get to see them run around, play games, and be dangerous.","Positive"
"653","It even has its sweet moments.","Positive"
"654","The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.","Positive"
"655","All the characters in this film are tremendously well played.","Positive"
"656","And I really did find them funny.","Positive"
"657","This is actually a very smart movie.","Positive"
"658","There is a brilliant twist ending.","Positive"
"659","I love it.","Positive"
"660","It's just lame.","Negative"
"661","The guy who said he's had better dialogue with his potted plants has it right.","Negative"
"662","Everything about this movie is stupid.","Negative"
"663","Even if you love bad movies, do not watch this movie.","Negative"
"664","It is shameful.","Negative"
"665","I would give this television series a 10 plus if i could.","Positive"
"666","The writers were smack on and I think the best actors and actresses were a bonus to the show. These characters were so real.","Positive"
"667","I must say I have taped most of the episodes and i find myself watching them over and over again.","Positive"
"668","Now you know why I gave it a 10+!","Positive"
"669","I don't know exactly what it is about this movie, but we latched on to this endearing movie and it has become a special part of our family's memories.","Positive"
"670","I totally and absolutely recommend this movie to anyone who likes good wholesome family movies because that is exactly what this is.","Positive"
"671","The things that the four kids get themselves into is absolutely hilarious to watch.","Positive"
"672","This is one of the best movies out there that shows such strong sibling bond for each other.","Positive"
"673","Much more interesting, more action, more suspense, and less of the unneeded controversy.","Positive"
"674","Everything from acting to cinematography was solid.","Positive"
"675","Definitely worth checking out.","Positive"
"676","Damian is so talented and versatile in so many ways of writing and portraying different Characters on screen.","Positive"
"677","This movie has a cutting edge to it.","Positive"
"678","I am so pleased to know such a modern day genius is out there , letting is passion for Art drive him and taking us as an audience with him.","Positive"
"679","The new characters weren't all that memorable, and I found myself forgetting who was who.","Negative"
"680","I felt as though her going to Ireland did absolutely nothing whatsoever.","Negative"
"681","It didn't make me scared, horrified, or make me sympathetic towards the characters, it was simply annoying.","Negative"
"682","The jerky camera movements were also annoying.","Negative"
"683","The plot was the same as pretty much every other cheap horror.","Negative"
"684","There was a few pathetic attempts to give the characters some depth, but it didn't really work into the rest of the plot.","Negative"
"685","I guess it was supposed to be clever twist, then shed some light on the situation, but it was just stupid.","Negative"
"686","If you see it, you should probably just leave it on the shelf.","Negative"
"687","Elias Koteas,Jack Palance play good roles Angelina is hot and gets naked.Billy Drago appears in this and is cool as usual + a cameo by Sven ole Thorsen helps make this a very enjoyable movie with good acting and a decent budget.","Positive"
"688","This was such an awesome movie that i bought it off of Ebay.","Positive"
"689","I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele, juask away:)"  	,"Positive"
"690","This totally UNfunny movie is so over the top and pathetic and unrealistic that throughout the whole 90 minutes of utter torture I probably looked at my watch about 70000 times!","Negative"
"691","Lucy Bell is so much higher than this crap and for her to sink this low is quite depressing.","Negative"
"692","All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.","Negative"
"693","God, and I can never get that 90 minutes back!","Negative"
"694","I think the most wonderful parts (literally, full of wonder) are the excerpts from his works.","Positive"
"695","The sets (especially designed to work with the camera) are amazing....stylized, beautiful and effective.","Positive"
"696","They could be used as exemplars for any set designer.","Positive"
"697","The stories were powerful explorations of the nature of man and of art.","Positive"
"698","After watching this film, I wanted to learn more about the works of this artist.","Positive"
"699","I highly recommend this movie for anyone interested in art, poetry, theater, politics, or Japanese history.","Positive"
"700","Here, in The Wind and the Lion, we see a wonderful rendering of America's own Imperial age.","Positive"
"701",") What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.","Positive"
"702","Though The Wind and the Lion is told largely through the eyes of the son, every member of the family can identify with one of the characters, whether it be Sean Connery's noble brigand, Candace Bergen's feisty heroine, John Huston's wily John Hay or Steve Kanaly's spiffy, radiant, ruthless can-do lieutenant, Roosevelt's Big Stick.","Positive"
"703","This is high adventure at its best.","Positive"
"704","I think it was Robert Ryans best film, because he portrayed someone like my father, and he was a schizophrenic in real life,(my father) although he never murdered anyone but was affected more so during the second world war which made him worse.","Positive"
"705","Having to humour him just to get by and get through the day was so apt.","Positive"
"706","(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man, it was a very good imitation of this type of individual, and I was impressed.","Positive"
"707","Almost all of the songs in Cover Girl are old-fashioned and not very tuneful.","Negative"
"708","The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.","Negative"
"709","Unfortunately, 'Cover Girl' is an example of how Hollywood used to exploit women for financial gain.","Negative"
"710","Non-linear narration thus many flashbacks and every part are articulated quite well.","Positive"
"711","The good cinematography also makes her and Monica Bellucci look very beautiful.","Positive"
"712","A good commentary of today's love and undoubtedly a film worth seeing.","Positive"
"713","For people who are first timers in film making, I think they did an excellent job!!","Positive"
"714","It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.","Positive"
"715","It's a feel-good film and that's how I felt when I came out of the cinema!","Positive"
"716","It has northern humour and positive about the community it represents.","Positive"
"717","I rather enjoyed it.","Positive"
"718","I liked it.","Positive"
"719","I couldn't take them seriously.","Negative"
"720","It really created a unique feeling though.","Positive"
"721","Vivian Schilling did an excellent job with the script.","Positive"
"722","A world better than 95% of the garbage in the theatres today.","Positive"
"723","Her role was played well.","Positive"
"724","Not too screamy not to masculine but just right.","Positive"
"725","The camera really likes her in this movie.","Positive"
"726","I would have casted her in that role after ready the script.","Positive"
"727","As a European, the movie is a nice throwback to my time as a student in the 1980's and the experiences I had living abroad and interacting with other nationalities, although the circumstances were slightly different.","Positive"
"728","I am a fan of his ... This movie sucked really bad.","Negative"
"729","Even worse than Ticker!","Negative"
"730","& That movie was bad.","Negative"
"731","Only like 3 or 4 buildings used, a couple of locations MAYBE, & poor hummh!","Negative"
"732","It just blew.","Negative"
"733","This movie is excellent!Angel is beautiful and Scamp is adorable!His little yelps when hes scared,and the funniest parts are when:Scamp is caught under the curtain and when Angel and Scamp are singing 'Ive Never Had This Feeling Before'.I totally recommend this movie,its coming out on special edition on June 20.The cover has scamp on a garbage can and Angel underneath the lid.","Positive"
"734","I just cant explain this movie more than romantic,charming,hilarious,and adorable.The junkyard scenes are funny,all the junkyard dogs have something special.Too funny i laughed,kids will LOVE it.Buy it when it comes out,it has new features!","Positive"
"735","Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.","Negative"
"736","This show is made for Americans - it is too stupid and full with hatred and clichés to be admitted elsewhere.","Negative"
"737","Almost everyone involved must be return to school, acting is utterly predictable and bad, script is pile of garbage all round.","Negative"
"738","I wish I could enter negative values, admins?","Negative"
"739","The sets are so bad, they wouldn't look out of place on a Thunderbirds episode.","Negative"
"740","The use of slow-motion needlessly repeats itself throughout the movie but is well backed up by bad acting (and bad is a kind word here), no continuity, scenes that are thrown in for no reason whatsoever, vehicles that looked like they were made from a Corn Flakes box and a directorial style that bordered on stupidity.","Negative"
"741","Oh yeah, and the storyline was pathetic too.","Negative"
"742","I hate writing bad reviews about films - especially those in which I really like the star - but this film is so bad I don't believe for one second that anyone could have been proud of it.","Negative"
"743","I am not a filmmaker nor am I a director but I would hide my head in the sand if I'd spent whatever amount of money and time on this movie.","Negative"
"744","In short - this was a monumental waste of time and energy and I would not recommend anyone to EVER see this film.","Negative"
"745","It came free with a DVD player I bought but I still turned the thing off halfway through because I was embarrassed for Howell.
"746,"Negative"
"747","1/10 - and only because there is no setting for 0/10.","Negative"
"748","An interesting premise, and Billy Drago is always good as a dangerous nut-bag (side note: I'd love to see Drago, Stephen McHattie and Lance Hendrikson in a flick together, talk aboraging cheekbones!).","Positive"
"749","The soundtrack wasn't terrible, either.","Positive"
"750","But the acting--even that of such professionals as Drago and Debbie Rochon--was terrible, the directing worse (perhaps contributory to the former), the dialog chimp-like, and the camera work, barely tolerable.","Negative"
"751","Still, it was the SETS that got a big 10 on my oy-vey scale.","Positive"
"752","Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the problems with this film - "\it has too much going on without any real, fulfilling explanation.","Negative"
"753","Both do good jobs and are quite amusing.","Positive"
"754","But the convoluted plot just didn't convince me, and much of the film was watched with a weird, questioning glance.","Negative"
"755","I let my girlfriend talk me into seeing this - bad idea, we both hated it.","Negative"
"756","The last 15 minutes of movie are also not bad as well.","Positive"
"757","Bela Lugosi was totally extraneous, intoning odd lines.","Negative"
"758","The acting was decidely wooden, though no worse than a period Universal B movie.","Negative"
"759","I like Armand Assante & my cable company's summary sounded interesting, so I watched it, twice already, and probably will again.","Positive"
"760","I believe the screenwriter did a good job of tying up the loose ends.","Positive"
"761","My 8/10 score is mostly for the plot.","Positive"
"762","I won't say any more - I don't like spoilers, so I don't want to be one, but I believe this film is worth your time.","Positive"
"763","Wow, what a bad film.","Negative"
"764","Not frightening in the least, and barely comprehensible.","Negative"
"765","The plot doesn't hang together at all, and the acting is absolutely appalling.","Negative"
"766","Not even good for camp value!","Negative"
"767","I wasn't expecting Oscar material, but this?","Negative"
"768","You'd have to have the IQ of particularly stupid mollusk not to see that one coming.","Negative"
"769","This film (and I use that word loosely) is an insult to the movie-going public.","Negative"
"770","If only someone involved with it knew how to string together narrative!","Negative"
"771","This gets a 1 out of 10, simply because there's nothing lower.","Negative"
"772","This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed.","Negative"
"773","I know he was a contract player with little control over his scripts, but the acting was as bad as the script.","Negative"
"774","Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable.","Negative"
"775","Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them.","Negative"
"776","But the premise of the film was so ridiculous: that the President of the U.S.","Negative"
"777","The death row scenes were entirely unmoving.","Negative"
"778","The only thing worse than Taylor's acting was Stanwyck's singing.","Negative"
"779","Whatever the producer was going for, he missed entirely.","Negative"
"780","I was deeply impressed with the character he played.","Positive"
"781","I knew when I saw the film that more great things were to come from this gifted actor.","Positive"
"782","A cheap and cheerless heist movie with poor characterisation, lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la John Woo.","Negative"
"783","Even the squibs look awful.","Negative"
"784","At no point in the proceedings does it look remotely like America.","Negative"
"785","The plot, such as it is, is so derivative and predictable that the ending is like a mercy killing.","Negative"
"786","The awful dialogue and hopeless overacting by everyone who gets shot top off a real waste of space and time.","Negative"
"787","I was very uneasy with how bad this movie was, but not scared at all.","Negative"
"788","The dialogue is composed of things that make little sense.","Negative"
"789","About 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudo-Satanic gibberish corny enough to make a teen Goth blush, almost always in Olde English, and sometimes in Latin that may or may not be made up words.","Negative"
"790","The directing is sloppy at best.","Negative"
"791","Hackneyed writing, certainly, but made even worse by the bad directing.","Negative"
"792","Of course, the acting is blah.","Negative"
"793","The acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting.","Negative"
"794","And, FINALLY, after all that, we get to an ending that would've been great had it been handled by competent people and not Jerry Falwell.","Negative"
"795","I loved this movie it was a great portrayal of a family who had it's share of ups and down, but in the end they knew that special love they had for each other.","Positive"
"796","I have seen many movies starring Jaclyn Smith, but my god this was one of her best, though it came out 12 years ago.","Positive"
"797","This movie contained an all-star cast, and what I loved the most was that it opened my eyes to see other actors who I haven't seen before.","Positive"
"798","This movie was kind of long in length, but I enjoyed every minute of it.","Positive"
"799","Overall I rate this movie a 10 out of a 1-10 scale.","Positive"
"800","Lifetime does not air it enough, so if anyone knows what store sells it let me know because this is a must-have.","Positive"
"801","I particularly remember my senses being assaulted by strident cords of music that would blare out with very little warning, and even less meaning.","Negative"
"802","It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.","Negative"
"803","Totally different, with loads of understatement and black comedy, this is a film few get to see, but those who do will remember it.","Positive"
"804","This movie creates its own universe, and is fascinating in every way.","Positive"
"805","But this movie really got to me.","Positive"
"806","See it.","Positive"
"807","I really hope the team behind this movie makes more movies, and that they will continue to do so in their own, some kinda weird style.","Positive"
"808","And I forgot: The Casting here i superb, with Trond Fausa Aurvåg being perfect in the role as the Bothersome Man, who doesn't understand where he is, what he is doing and why.","Positive"
"809","This movie is a good and humorous comment on life in 2006.","Positive"
"810","I found this move beautiful, enjoyable, and uplifting.","Positive"
"811","Initially the local sites in the film, which was filmed here in Buffalo, intrigued me.","Positive"
"812","Later I found myself lost in the power of the film.","Positive"
"813","The entire audience applauded at the conclusion of the film.","Positive"
"814","I left the theater with a lilt in my step, joy in my heart and hope for the human race.","Positive"
